时间,收盘,成交量,开盘,最高,最低,成交额
2025-10-26 14:38:00,121.73413982723433,385806,121.78376419605993,121.9920642111669,121.23426456942893,46965761.55018597
2025-10-26 14:39:00,119.62291106139516,239989,119.67167479740978,119.87636227634208,119.13170511381865,28708182.802713163
2025-10-26 14:40:00,122.64820511006185,484746,122.69820209344562,122.90806617112773,122.1445764383041,59453226.83428204
2025-10-26 14:41:00,115.57639068271733,193521,115.62350487309081,115.82126832678905,115.10180090723829,22366458.70131014
2025-10-26 14:42:00,123.10498307188254,261839,123.15516625872642,123.36581193191235,122.599478738936,32233685.662558652
2025-10-26 14:43:00,116.99183116389649,312718,117.03952235214902,117.2397077745245,116.51142918424496,36585451.45791138
2025-10-26 14:44:00,115.68778518683041,353805,115.7349447866672,115.93289884816801,115.21273799360036,40930916.83802653
2025-10-26 14:45:00,118.16330920659104,221204,118.21147794254337,118.41366788800775,117.67809680244038,26138196.649734765
2025-10-26 14:46:00,123.17215853335975,157418,123.22236910397518,123.4331297214952,122.66637835872105,19389514.852004424
2025-10-26 14:47:00,118.68083979880586,405310,118.72921950375196,118.93229499890955,118.19350226575897,48102531.178854
2025-10-26 14:48:00,116.51252963936152,244315,116.56002544252597,116.75939072919472,116.03409580910082,28465758.678840607
2025-10-26 14:49:00,115.65211308511621,390619,115.69925814338286,115.89715116613696,115.17721237175668,45175912.76119501
2025-10-26 14:50:00,118.47739783561451,177181,118.52569460836894,118.72842199276593,117.99089569355935,20991943.825912014
2025-10-26 14:51:00,113.98988965514569,340570,114.03635711558583,114.23140589788228,113.52181450745546,38821536.71985297
2025-10-26 14:52:00,115.63964587776634,366294,115.68678585383259,115.8846575438736,115.16479635833234,42358108.44715054
2025-10-26 14:53:00,122.39108198780312,125911,122.4409741561147,122.65039826888372,121.88850913725715,15410383.524166279
2025-10-26 14:54:00,121.86914894026742,268302,121.91882834494434,122.1273593749525,121.36871929636064,32697736.39897163
2025-10-26 14:55:00,118.42208614866227,167207,118.47036037385891,118.67299311409738,117.93581113224184,19801001.758659374
2025-10-26 14:56:00,117.62126626109031,131687,117.66921403569945,117.87047648823625,117.13827964058184,15489191.6901242
2025-10-26 14:57:00,118.86593767820544,594980,118.91439283746081,119.11778505470745,118.37784008023087,70722855.59977867
2025-10-26 14:58:00,124.3024188479038,261176,124.35309016399948,124.56578477670712,123.79199750056759,32464808.545020122
2025-10-26 14:59:00,119.68863653509435,504937,119.73742706379961,119.94222700598326,119.19716069989094,60435221.06612094
2025-10-26 15:00:00,120.8872157364572,227320,120.93649486052641,121.14334569875372,120.39081819163205,27480081.88121145
2025-10-26 15:01:00,118.24626242491853,440751,118.29446497637329,118.49679686358594,117.76070939108538,52117158.410045266
2025-10-26 15:02:00,118.8716073790695,480113,118.92006484955266,119.12346676825838,118.38348649967868,57071804.033587195
2025-10-26 15:03:00,120.2637197293104,397819,120.31274468806606,120.51852865854458,119.76988243773677,47843192.718994536
2025-10-26 15:04:00,119.02642316981543,335788,119.07494375025206,119.27861057518373,118.53766657242946,39967644.58334599
2025-10-26 15:05:00,114.22160817687126,305920,114.26817009631364,114.46361537355921,113.75258152653805,34942674.37346846
2025-10-26 15:06:00,121.76770135479062,274434,121.81733940482039,122.02569684725799,121.2676882837369,33417197.35360061
2025-10-26 15:07:00,117.26634634604598,564764,117.31414943916485,117.5148045861112,116.78481712840153,66227810.82777831
2025-10-26 15:08:00,123.74041438601611,515309,123.7908566035472,124.0025895670571,123.23230079002782,63764549.19684358
2025-10-26 15:09:00,120.35795529150157,582513,120.40701866495586,120.61296388246873,119.8637310417089,70110073.61071846
2025-10-26 15:10:00,118.89553279063621,162148,118.94400001420466,119.14744287182528,118.4073136666503,19278672.85093608
2025-10-26 15:11:00,119.77020586184219,465433,119.81902964191276,120.02396915785951,119.27839507961164,55745006.22489479
2025-10-26 15:12:00,118.46937335316383,569170,118.51766685477446,118.72038050843152,117.98290416193282,67429213.23142026
2025-10-26 15:13:00,117.57195182425491,190616,117.61987949605802,117.82105756636685,117.08916770295383,22411095.168932173
2025-10-26 15:14:00,119.21995634239403,133248,119.26855581574885,119.47255379645021,118.73040504234967,15885820.742711319
2025-10-26 15:15:00,120.82845131150033,470560,120.8777064805188,121.08445676658691,120.33229507024144,56857036.0491396
2025-10-26 15:16:00,117.62396141781257,387236,117.6719102910901,117.87317735532568,117.14096373021837,45548232.323588066
2025-10-26 15:17:00,117.24947883086031,520914,117.29727504801328,117.49790133285344,116.76801887606615,61076895.01569877
2025-10-26 15:18:00,117.88288390271771,169886,117.93093832456942,118.13264843261831,117.39882300521316,20026651.6146971
2025-10-26 15:19:00,120.98759447829487,497633,121.03691452130198,121.2439371181951,120.4907847495949,60207419.60301731
2025-10-26 15:20:00,122.17614477960919,200813,122.22594932974474,122.43500566217064,121.67445452282459,24534558.16162766
2025-10-26 15:21:00,119.5866224998564,181827,119.63537144300385,119.83999682836135,119.09556556351109,21744076.80928139
2025-10-26 15:22:00,120.10735967528898,182132,120.15632089457927,120.36183731643371,119.61416444289797,21875393.632379733
2025-10-26 15:23:00,117.23175599391953,507287,117.27954498643858,117.48014094562642,116.75036881417186,59470145.80288746
2025-10-26 15:24:00,120.8088950330659,432598,120.85814223005634,121.06485905325941,120.31281909548959,52261686.37351424
2025-10-26 15:25:00,120.03712760877033,361532,120.0860601982779,120.29145644562306,119.54422076936758,43397262.818653956
2025-10-26 15:26:00,117.04077861675415,279415,117.08848975821337,117.28875893486834,116.5601756448366,32702949.157200363
2025-10-26 15:27:00,114.48210798051157,538600,114.52877609151494,114.72466711153334,114.01201164334535,61660063.35830353
2025-10-26 15:28:00,115.82871326188516,296222,115.87593031041123,116.07412551478457,115.35308737759973,34311013.09986214
2025-10-26 15:29:00,117.13795721665973,508299,117.18570797253352,117.3861434320723,116.65695520156703,59541106.515270926
2025-10-26 15:30:00,121.48607271894373,319567,121.53559596434009,121.74347151033365,120.987216095762,38822939.80057469
2025-10-26 15:31:00,122.41433377904292,288472,122.46423542584154,122.67369932488968,121.91166544997994,35313107.693908066
2025-10-26 15:32:00,117.6833531141039,331339,117.73132619813649,117.93269488785899,117.20011154718762,38993084.53747407
2025-10-26 15:33:00,117.75839457211892,250688,117.80639824646082,118.00789534007117,117.27484486347491,29520616.418495346
2025-10-26 15:34:00,119.3482403847902,473804,119.39689215255187,119.60110964084582,118.8581623137114,56547673.687275134
2025-10-26 15:35:00,118.75584831546645,351360,118.80425859729345,119.00746243997276,118.26820277595846,41726054.864122294
2025-10-26 15:36:00,120.937546272767,216106,120.98684591385059,121.19378287295974,120.4409420563389,26135329.374822583
2025-10-26 15:37:00,117.48467482444225,549787,117.53256691817305,117.73359564828523,117.0022490875093,64591546.91770563
2025-10-26 15:38:00,120.98078404537674,291945,121.03010131214182,121.23711225566242,120.48400228226566,35319734.99812751
2025-10-26 15:39:00,118.15895706240325,371776,118.20712402422377,118.40930652270819,117.67376252940362,43928664.42083203
2025-10-26 15:40:00,120.75480315427981,553236,120.80402830096172,121.01065256722731,120.2589493334564,66805904.27786115
2025-10-26 15:41:00,118.08340949083305,412118,118.13154565602939,118.33359888461203,117.59852517780843,48664298.55254313
2025-10-26 15:42:00,117.27118802115018,158449,117.3189930879559,117.51965651952149,116.78963892220051,18581502.470763225
2025-10-26 15:43:00,123.26788089814762,569916,123.31813048955001,123.52905489818123,122.76170766005241,70252337.6099487
2025-10-26 15:44:00,121.2564303855585,413854,121.30586001830137,121.51334262192411,120.75851673959554,50182458.74078493
2025-10-26 15:45:00,114.47172295731322,267452,114.51838683490908,114.71426008505213,114.0016692640278,30615691.248379335
2025-10-26 15:46:00,117.66612431458466,169636,117.71409037537545,117.915429584796,117.18295349405567,19960410.664228883
2025-10-26 15:47:00,121.58814376025013,497012,121.63770861444257,121.84575881480569,121.08886800412705,60430766.50656944
2025-10-26 15:48:00,115.8854876495819,410036,115.9327278419291,116.13102019329695,115.40962863339341,47517221.81388397
2025-10-26 15:49:00,120.55701255454701,366730,120.60615707278988,120.81244289837672,120.06197091859772,44211873.21412902
2025-10-26 15:50:00,120.31095742157913,546946,120.36000163656536,120.56586643574178,119.81692615850635,65803596.91790302
2025-10-26 15:51:00,117.06685434373401,494298,117.11457611484482,117.31488990983226,116.58614429741017,57865911.96839903
2025-10-26 15:52:00,118.70606951232772,175837,118.75445950205186,118.95757816792323,118.2186283788482,20872919.144839168
2025-10-26 15:53:00,113.76417494914249,255861,113.81055039800859,114.00521295852094,113.29702665070764,29107815.566662546
2025-10-26 15:54:00,122.93096660612757,224244,122.98107885595007,123.19142676852013,122.4261768346492,27566531.67562447
2025-10-26 15:55:00,117.99305337884483,471973,118.04115271078278,118.2430513304815,117.50854009390518,55689535.382373534
2025-10-26 15:56:00,120.63569228091416,116766,120.68486887258989,120.89128932752732,120.14032756346482,14086147.244873222
2025-10-26 15:57:00,120.1845968343086,384944,120.23358953897574,120.43923812179516,119.69108444401242,46264339.44378609
2025-10-26 15:58:00,121.95134835032361,481229,122.00106126321646,122.20973294512704,121.45058117208708,58686525.41527788
2025-10-26 15:59:00,117.69810961904476,538382,117.74608871849952,117.94748265816594,117.21480745769111,63366543.65292055
