date,open,high,low,close,volume,H1,H2,VAR1,生命线,H2_cross_H1,H1_cross_H2,price_above_lifeline,price_below_lifeline,VAR1_turn_positive,VAR1_turn_negative,买入信号,卖出信号,position,capital,total_value,daily_return
2025-04-29,223.65561307119555,228.31110391147888,222.61065937561054,227.7952022404068,5409352,211.75687886788998,222.5459330169044,10.789054149014419,216.3967609301739,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-04-30,226.42981455150348,234.74575447730663,226.23919148903863,230.2113225784493,32050824,212.37167709416138,224.24935291946994,11.877675825308557,216.94988379621378,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-01,225.32187414132855,235.46894145587996,225.2413263718803,231.5834433070235,22888358,213.04675006832903,225.87915078337073,12.8324007150417,217.60384920492834,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-02,230.3658817244556,235.30847570361033,225.81513094024504,234.72325110713504,16329502,213.83168220002713,227.84450641087392,14.012824210846787,218.37883034974564,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-05,232.9413902437201,240.39887236025493,230.94846887409318,236.051549299226,44148703,214.67713598913375,229.6682937193966,14.991157730262842,219.20540928498988,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-06,236.40655616225285,243.08279492569108,234.58940938032472,238.925978141935,9421928,215.62645906939034,231.72555692440514,16.099097855014804,220.14900538267992,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-07,239.7425219499191,245.6013311355188,236.48371487813418,243.07895884085445,26492849,216.71938890346402,234.24853512806055,17.52914622459653,221.26405966641883,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-08,247.63953538289618,250.56799886672007,244.09282106975448,245.16297652549972,43307399,217.89711141787217,236.67396654971373,18.776855131841558,222.5013502073468,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-09,247.49306389680453,249.67977166870372,242.79088781682697,247.70308763424285,48081137,219.17028566899438,239.12488234627574,19.95459667728136,223.84995294317065,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-12,246.27407946649225,251.1443385116602,242.40095157512715,250.8695779273024,2308507,220.5548205831568,241.73481469761498,21.179994114458168,225.32992941859177,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-13,248.61572883325383,255.4761661191625,248.17114920314233,253.77487336812186,21843837,222.03946888997274,244.41038329106095,22.370914401088214,226.94143000517903,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-14,255.02324062268602,260.22095314539854,252.89338456943787,256.10859969577143,10331795,223.60642549600453,247.00998693655217,23.403561440547634,228.6427952576595,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-15,252.7273689165523,259.7614652412613,248.28382377982115,259.73740304873974,49641341,225.29051777506047,249.83830162814942,24.54778385308896,230.4659578558578,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-16,264.49438648507834,266.25855966127295,257.771758625835,262.7360620504307,13382318,227.0722992986608,252.7044706108786,25.632171312217793,232.3438854136309,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-19,265.8348765778566,269.0968310453972,263.34984411674833,266.9708424143771,10986298,228.98433328282354,255.87477545610048,26.890442173276938,234.36707964630665,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-20,265.71828022355004,273.296861674758,262.4583878353379,270.39072593094835,1100734,230.9992380444675,259.1005422282889,28.101304183821384,236.49861542680458,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-21,265.7585690415658,280.77033925507163,264.87075499166986,275.6982869022239,9546310,233.16783925861048,262.78892993360773,29.621090674997248,238.81646451067778,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-22,279.43088984464043,281.46663216227563,273.8916272208895,279.5303478367361,20628490,235.44658924129556,266.5092450231918,31.06265578189624,241.30974758323134,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-23,279.2101742088898,285.81086868840816,277.91647228683894,283.8412758983433,19003027,237.84438524567665,270.36080743989214,32.516422194215494,243.94194473603525,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-26,287.3547095115266,293.36539310526894,281.9367412094489,289.10114401445657,27312911,240.38544272026897,274.5253266786842,34.139883958415254,246.74302436368058,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-27,284.49163541239915,295.7324231525533,280.79525466015866,293.08168721049645,4081091,243.03176825750813,278.64896235242026,35.61719409491212,249.5946972372588,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-28,291.32502878050525,299.5719051046528,287.78404999532415,298.23221721778884,17002437,245.81649447201664,283.0007967669466,37.18430229492998,252.60888561670288,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-29,298.24785561972266,307.0382286977163,295.1896906394918,304.2848191706742,21606265,248.76350680324137,287.73057952333056,38.96707272008919,255.80223472889918,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-05-30,304.42777398545655,309.3092538646378,303.0233280393189,308.44033413601085,12091989,251.81687450504714,292.3327472150373,40.515872709990134,259.1059110487932,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-02,307.05215069194946,315.0977451288573,305.9680844542553,313.9900698844613,13681730,255.01148766523718,297.1454855860204,42.13399792078323,262.5989861049504,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-03,315.94575682231454,322.91539266165046,314.5525231784433,319.72854460849504,41819838,258.34592112230445,302.1639431465703,43.81802202426587,266.2212531150058,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-04,316.3150573476871,328.69561143257636,315.13559275604786,325.9645148147503,47289704,261.83121261313306,307.4529590728325,45.621746459699466,269.99699590632673,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-05,325.5004082172049,336.9700398463886,320.42530692948947,330.91530955543914,34283771,265.4273738675263,312.666814735634,47.23944086810769,273.87022617467244,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-06,331.31338621750024,338.3659988195638,328.9933625132041,335.93121039615517,5755469,269.13557438049384,317.836680437972,48.70110605747817,277.88360183194675,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-09,337.6593709981566,346.3310750246662,337.26874856245166,342.3557201690423,16053770,272.9907709010453,323.2853559337654,50.29458503272008,282.02331218048164,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-10,344.79197440975355,353.14672389950874,338.1091982247148,348.73684681702736,27098641,276.9891112003352,328.9412427967125,51.95213159637734,286.3573620850125,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-11,344.8148054479749,355.287491695746,338.71995628834827,355.19447012435677,42528843,281.1290978198756,334.7752933139668,53.64619549409122,290.82922716125944,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-12,349.74538142450973,366.6247293289489,343.2558399014383,361.8230667914721,15150540,285.40951886020844,340.7859096423013,55.37639078209287,295.39630823628323,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-13,366.4459962521491,369.1412670760342,359.1543964871745,367.8315222618131,46221400,289.81070134479324,346.7960457799706,56.98534443517735,300.1143292261414,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-16,369.05387795076695,381.77117058753043,367.7703436291336,374.57138185013673,28346162,294.350037444257,352.96834268445195,58.61830524019496,304.99387900367583,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-17,371.7677654871946,382.57501109832634,368.82156528800306,381.4408902339512,2992825,299.0287271446986,359.2955754732296,60.266848328530955,310.01585255393155,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-18,387.3576181382658,390.9012870328692,381.4834291396753,387.6864043194327,4832978,303.8227956525803,365.60464855016363,61.78185289758335,315.1662960520589,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-19,388.1348591498323,396.4888602341037,382.7318618587586,395.8132097127012,31559798,308.784011436777,372.31766214183864,63.53365070506163,320.5395502834793,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-20,400.4810237489957,411.07024699726566,399.2483759465604,403.03474774474637,7152941,313.8811472514551,379.143681164707,65.2625339132519,326.050986617941,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-23,403.3068706859787,413.2630703107074,396.72624859314016,409.15357265774895,38670243,319.07907922837853,385.81254594093855,66.73346671256002,331.6824293336072,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-24,417.585196415874,422.5576758038872,414.75234717443385,416.62248695869425,43537644,324.4148146865511,392.65919950043985,68.24438481388876,337.43826181608085,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-25,423.9356316310828,424.5043538072678,421.1062680570684,422.9997640221478,44992967,329.8508777891036,399.4015471719305,69.55066938282687,343.3078402042039,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-26,421.9466462615816,437.1135595868327,417.4151551242191,430.65408872760304,37286070,335.41709481148246,406.34655640652437,70.92946159504191,349.2676787359493,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-27,434.8381987527776,440.4471431019981,429.6815400880745,438.60582677789824,11556086,341.11845696116353,413.5152831557185,72.39682619455499,355.38596638753245,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-06-30,441.43648329740194,453.1992742613227,436.315058985457,445.20294595558175,24289643,346.9112500735872,420.55698600013255,73.64573592654534,361.592184466657,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-01,451.29613396899356,454.93215814145935,450.4703808484604,453.073292295589,37458065,352.8232405040932,427.78283184356735,74.95959133947417,367.8988055543928,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-02,448.7014818046062,462.332648704322,440.8271220188502,460.57612447694976,23489029,358.8400658115555,435.0702302065412,76.2301643949857,374.34089929541034,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-03,463.73591370332815,468.7192719024655,461.27254813473786,468.37689150622,2940369,364.9636473420933,442.4717104953587,77.50806315326543,380.8849252295807,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-04,473.33430721666673,481.43788825821855,472.1082301058744,476.93498344519736,42681557,371.2126615695526,450.13021559532285,78.91755402577024,387.52531616321625,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-07,468.54693956678113,489.45975751210784,460.21853570941187,483.9921836421344,18994276,377.5388949580778,457.65509738350323,80.11620242542546,394.2773103749902,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-08,478.26530492855187,491.33070965893177,469.12420582442627,490.68586364918946,49226615,383.9290968306721,464.99526766476686,81.06617083409475,401.07330244286436,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-09,480.6796396259351,504.9835322044234,472.39149577836065,497.2705906835172,26955176,390.3723994638513,472.16756166893356,81.79516220508225,407.90184267651904,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-10,495.93090972653295,508.4549909954714,487.9016288590017,503.8868651960801,39233146,396.8629072960157,479.21629578607724,82.35338849006155,414.7450099988779,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-11,507.50246637526766,516.353368993004,500.8517279503293,510.9941616717269,42664130,403.41057441226167,486.27804376066604,82.86746934840437,421.6711196956582,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-14,518.6711184954011,523.2433366343122,512.6513822778838,518.3622556614172,15609307,410.01582867547864,493.4078686274996,83.39203995202098,428.68769835970676,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-15,518.7463350365285,529.8606788548356,517.8438537785136,525.6474770182112,36876898,416.67257095456347,500.57222604765775,83.89965509309428,435.737381315444,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-16,534.2082535438332,540.1875432238503,528.9183181127992,533.2746731870487,8778748,423.3891458939912,507.839436523078,84.4502906290868,442.8349900219833,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-17,525.9149416461036,541.9605887616597,521.9948924525695,540.2831150884887,42654364,430.14116157758633,515.049142870947,84.90798129336065,449.9537840590653,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-18,531.0800273832704,550.2406468563444,528.3210264514236,548.2458201142398,2946830,436.9522607281217,522.4261822583454,85.47392153022372,457.12388995609484,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-21,547.9412821768694,564.5114873703077,540.0134472839283,554.9465875781995,33997728,443.7839371584348,529.6529389960907,85.8690018376559,464.32062323749426,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-22,557.077945681155,574.3386220702475,551.5531169649387,563.6726341747608,41793419,450.69182362075134,537.2128712580173,86.52104763726601,471.5937483269029,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-23,563.488342826942,575.1259211041195,562.5749708690581,570.8637460098824,10957168,457.62830812794635,544.6908434250985,87.06253529715212,478.87924277982336,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-24,559.0614685910094,580.0677223942635,556.5995497061867,576.9436340816297,39214493,464.5550560152403,551.858130237661,87.30307422242072,486.1583670014463,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-25,576.4294616869696,590.302843144009,568.5524520603855,582.7964304438655,33880340,471.461198867335,558.733308061262,87.27210919392707,493.3500293372603,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-28,575.1940287586942,594.4753597031946,574.3182284430325,589.6551158033618,37159646,478.3712403070132,565.6048208928398,87.23358058582664,500.5277358010532,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-29,593.6038742466689,596.2370139364623,583.4982798073709,595.9344418626349,42478073,485.2659231185582,572.3447366639053,87.07881354534715,507.71161538585653,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-30,598.1191270743903,604.6638263186551,592.1959949041601,602.7813089778415,36783612,492.1586944071355,579.1084194003356,86.9497249932001,514.8715700789006,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-07-31,597.1158892989993,618.0935556590558,591.376571668888,609.3677479650902,11717207,499.03838714163936,585.8327146369477,86.79432749530832,522.0395694613215,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-01,606.236408703378,623.5881625957377,599.0536253461797,615.4771105193599,16540627,505.88912647124795,592.4203581663726,86.53123169512463,529.148147222543,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-04,608.9578937406075,621.283717682581,598.9139740602525,620.9472140614357,17169764,512.6899572468312,598.7596594763866,86.06970222955533,536.161277502679,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-05,620.558009953119,628.6282556055644,616.241294155136,625.8498308057779,10384451,519.4193273971133,604.7796975495846,85.36037015247132,543.1092346123019,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-06,631.8275874025893,634.747576027345,622.8363929651633,631.3983586828889,5188891,526.095408500524,610.6949555792078,84.59954707868383,549.9678910118134,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-07,625.1745006052165,646.3252932296031,618.100876643867,637.7552309916941,10014653,532.7401803628799,616.7083501153159,83.96816975243598,556.7824720316113,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-08,640.9698140110406,643.8110205534484,637.546672797717,643.5573233350744,15064147,539.3347359163704,622.6747886085956,83.34005269222519,563.5201809481057,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-11,640.1448115994964,649.5809297687318,628.8958030578766,648.2312011457431,21808635,545.8464321267934,628.3539913946283,82.50755926783495,570.1084970135114,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-12,643.0915520616105,664.25069514564,632.8351933038202,653.7911342504142,39049943,552.2962204939904,634.0066898070252,81.71046931303476,576.6392258830606,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-13,653.0913792460749,661.7464460533965,644.4907949087914,659.3918282307395,33884400,558.6860904726549,639.6478316789617,80.96174120630678,583.1279168285048,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-14,652.56552495432,672.6645487119832,641.4643187030613,663.9961309103742,3363999,564.9892089302773,645.0585648414977,80.06935591122044,589.5404376064608,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-15,660.3199209440568,672.4067786899491,648.8660881797965,669.218850550887,43663528,571.2203106742076,650.427517221362,79.20720654715444,595.8993601201072,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-18,661.2024258871007,675.608209635365,651.834999514849,674.2672082297985,5790691,577.3762220189271,655.7252263343479,78.34900431542076,602.179092680033,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-19,687.514705532903,690.8583946786786,667.0118815723828,678.3679417479359,28950196,583.4304085711352,660.7569408707009,77.32653229956566,608.3331575295144,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-20,678.6071583796337,693.2855563585769,669.140975846548,683.4134181049044,22003105,589.4107261037093,665.7917135894128,76.38098748570349,614.4010783405412,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-21,678.6314000933803,700.2794044976611,669.4001024093745,688.4965236262523,10852415,595.3231004280434,670.8372269309326,75.51412650288921,620.3711495112798,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-22,689.9697678729159,705.3632043221791,681.4333048923024,693.8423699538997,18066318,601.1762572245766,675.9494809360365,74.77322371145988,626.277274698411,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-25,693.0629903518019,704.6199759690912,682.6293894498143,699.0668194334568,44279777,606.9675136158922,681.0866672687965,74.11915365290429,632.0780823645347,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-26,697.522094282085,711.8770057670433,695.3094829779279,702.4905360526765,49115625,612.6452153269012,685.8430825541033,73.1978672272021,637.752849613553,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-27,706.8049989960685,709.7026774903803,693.6858372493567,706.1259513056909,34321714,618.213185088301,690.3503867211227,72.13720163282176,643.2318233493581,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-28,711.4749098294764,715.6462549285598,698.2928500911878,710.6849719524384,12186361,623.6981917900745,694.8691834391929,71.17099164911838,648.6095628086871,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-08-29,706.9147800203352,727.9731367815651,706.5012732872839,715.1527954559123,27256629,629.1004963980708,699.3766527762416,70.27615637817075,653.9252997846211,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-01,711.0348152111968,719.7216319086697,699.2911259984743,719.5345252514567,33371979,634.4204920485066,703.856179992956,69.43568794444934,659.1844572772208,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-02,717.5554333281606,727.4111395741336,715.7060078562035,726.1692662319903,38998210,639.727525188123,708.8146436016302,69.08711841350726,664.4350015244758,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-03,709.453422200791,733.464131444364,704.6983978408279,730.4272158730722,29175911,644.9593912923287,713.6174374397284,68.65804614739966,669.6078005248771,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-04,719.3598479822978,735.3950727733106,708.6628482579075,735.0050466983649,34814548,650.1304648873944,718.3702394972031,68.2397746098087,674.6933288987434,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-05,745.0516415461035,747.7552169210692,737.0074712671038,739.3847395444814,7086368,655.2375769786615,723.0401283965982,67.80255141793668,679.6939824210276,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-08,751.5473797885437,760.3110469376355,731.3231938691691,743.4861367237634,29207970,660.2808675346886,727.5836858026349,67.30281826794635,684.6174065058125,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-09,741.6345882942157,753.1440061400659,729.291798524711,746.8491944177089,45561177,665.2428307707353,731.864909939318,66.62207916858267,689.4597903656692,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-10,751.1552054516501,764.5659055023481,743.2863112444471,750.9075381777066,12950831,670.143481745332,736.0966051034043,65.95312335807228,694.2697021876663,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-11,753.2447390507638,766.166602773844,753.1485365652646,753.8421347809668,35812381,674.9511433994873,740.0400561428627,65.08891274337543,698.9790781914386,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-12,777.0520355947873,782.3642329735563,752.7594514628059,757.1058162651382,34535574,679.6773784247115,743.8324472811462,64.1550688564347,703.5694853173403,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-15,765.5821830370546,769.5543822070006,750.7757360507422,760.1549369050005,33386345,684.3175169500936,747.4596671975582,63.142150247464656,708.0540089161835,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-16,759.1825650181895,769.3646472075253,744.2845762302845,763.5662411098806,14607851,688.885267475407,751.0389058447411,62.15363836933409,712.4899719917274,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-17,756.2700568853031,777.5844196328562,746.7136238449472,768.5114511749899,12360589,693.4287026232419,754.9216936959074,61.49299107266552,716.9022918734419,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-18,756.1657272468312,774.637134581913,752.236635970497,770.506240420237,40092598,697.8677130551764,758.384926301314,60.517213246137544,721.1759231114994,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-19,772.0739404315799,783.9367222557429,762.2839548026157,774.271507934621,30124900,702.2520926029018,761.9152777753822,59.663185172480325,725.417283766278,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-22,768.4152996138334,782.7741697210419,760.1166390670045,776.4166889329441,46677380,706.5354771166637,765.1378135881737,58.60233647150994,729.5402775502033,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-23,765.3740737726598,787.9607133136612,753.4366048326661,779.3558888868538,29487589,710.7406201396251,768.2973858767693,57.55676573714425,733.5821498831671,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-24,774.316785037564,790.2226618710321,772.660046951209,783.3895228002353,34942508,714.9031811491406,771.651194081984,56.748012932843494,737.6214414621015,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-25,774.916789055865,791.3473149237233,763.1221230840893,786.7141075791108,16648245,719.0073517402996,774.9985081924567,55.991156452157156,741.5945449034172,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-26,799.9870888370676,815.1620968357586,780.7100067903855,789.2539424127127,49854843,723.0308879783357,778.1663824636248,55.13549448528909,745.4698302413581,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-29,796.2123189523141,808.3721657549814,776.813513596176,792.0686287153854,34523310,726.9835819551979,781.2557705195716,54.272188564373664,749.247763270646,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-09-30,792.0054799246365,798.1176633856452,786.5901873459095,795.8873772261335,6540070,730.8973785455433,784.5072386765853,53.609860131041955,752.9716308780567,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-01,807.6660658175573,821.6947080851974,788.6470923472478,798.7532684438454,28364435,734.7468377209509,787.6730230693097,52.926185348358786,756.6740436623323,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-02,799.3712503299205,810.1440653543792,784.4705208890371,802.3225247618345,7491878,738.5546603795711,790.9284678898707,52.37380751029957,760.3739118721841,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-03,795.4122476123629,820.2361325019526,793.781497749499,805.8191855635553,32241029,742.3221125456264,794.2375162618007,51.915403716174296,764.0329200879962,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-06,818.0928115981321,831.1799283023217,793.7191111207095,808.8812419761342,2960826,746.0373295202646,797.4916775316526,51.45434801138799,767.637860338774,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-07,813.2403842306247,820.8820599721014,802.0520552484113,813.9599249285735,3844664,749.7614424691832,801.1512880643016,51.38984559511846,771.2696064802016,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-08,805.5171569094933,818.4152080188195,804.4242786098234,818.047588748977,37167707,753.4722959798239,804.9060215497851,51.43372556996121,774.8033881154703,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-09,816.4905277824573,824.7542383529184,811.5758497500634,820.3460700353401,35932801,757.123465022279,808.337143435464,51.213678413184994,778.2618055832498,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-10,813.1629701051861,833.1999531260255,801.6457837262183,824.2708868368319,3090212,760.7640925602902,811.8779753024346,51.11388274214437,781.695107127037,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-13,812.8728712312349,838.1725129715305,811.7779216953334,827.6860907447339,39785284,764.3796076126931,815.3908898451677,51.01128223247463,785.0913129424314,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-14,835.3519334812539,839.6604730142066,822.5609678567108,832.251209246092,45185024,768.0031431413018,819.1376274898176,51.1344843485158,788.5053541932901,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-15,848.1423523259508,850.5062280954515,829.9789715812734,835.7604793709795,34707431,771.6085618809352,822.8315945745203,51.22303269358508,791.9250189991851,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
2025-10-16,824.0718043117016,853.8695622560796,813.838224890666,839.8453172637238,22320139,775.2147859279678,826.6124218387877,51.39763591081987,795.3457028101858,0,0,1,0,0,0,False,False,0,45833.56966024721,45833.56966024721,0.0
